sample_id,mode,encryption_algo,dh_group,pfs,ip_version,traffic_type,avg_packet_size_bytes,packet_rate_per_sec,session_duration_sec,burstiness_index,ike_handshake_time_ms,security_verdict,risk_score
TRN07656,Transport,DES,modp1024(2),Off,IPv6,web_browsing,430.8,9.8,6.6,0.66,125.2,Weak,9.7
TRN05818,Tunnel,DES,modp1024(2),On,IPv4,video_streaming,1198.4,96.4,1095.5,0.71,88.2,Weak,7.9
TRN05720,Transport,3DES,modp1024(2),Off,IPv6,video_streaming,935.1,86.0,0.5,0.57,188.1,Weak,10.0
TRN05012,Tunnel,AES-128,modp4096(16),Off,IPv6,dns_query,86.7,3.0,2.6,0.08,123.2,Medium,6.0
TRN02940,Tunnel,AES-192,modp3072(15),On,IPv6,dns_query,81.0,4.6,0.5,0.12,207.3,Medium,6.1
TRN05215,Tunnel,3DES,modp1536(5),Off,IPv6,voip,150.3,40.9,0.5,0.25,115.0,Weak,9.3
TRN03071,Transport,AES-192,modp1024(2),On,IPv4,dns_query,97.5,3.3,0.5,0.09,191.3,Weak,7.7
TRN01616,Transport,DES,modp6144(17),Off,IPv4,video_streaming,1109.0,86.5,171.0,0.63,149.4,Medium,5.5
TRN06867,Tunnel,DES,modp768(1),Off,IPv6,whatsapp_msg,216.9,4.4,2.4,0.32,86.4,Weak,7.3
TRN06912,Tunnel,AES-192,modp2048(14),Off,IPv6,voip,103.2,48.6,332.0,0.26,151.0,Medium,5.3
TRN05004,Tunnel,AES-256-GCM,modp1024(2),Off,IPv4,whatsapp_msg,145.9,4.1,7.9,0.29,67.9,Medium,4.4
TRN03626,Transport,AES-256,modp1536(5),Off,IPv4,web_browsing,470.0,16.9,0.5,0.64,223.9,Medium,6.5
TRN03533,Tunnel,AES-256,modp2048(14),Off,IPv6,email,570.7,3.6,10.7,0.28,194.6,Medium,5.3
TRN00412,Transport,AES-256-GCM,modp8192(21),On,IPv6,file_transfer,1407.9,146.9,0.5,0.79,149.0,Strong,1.4
TRN08899,Tunnel,AES-256-GCM,modp8192(21),Off,IPv6,web_browsing,423.1,15.3,15.9,0.66,189.2,Strong,2.0
TRN03906,Tunnel,AES-256-GCM,modp768(1),On,IPv4,email,777.3,13.8,0.5,0.35,157.1,Medium,4.3
TRN03899,Transport,DES,modp6144(17),On,IPv6,icmp,59.3,1.7,13.9,0.01,192.7,Medium,3.7
TRN07753,Tunnel,DES,modp3072(15),On,IPv6,video_streaming,1176.7,66.7,290.5,0.53,108.8,Medium,4.8
TRN04962,Tunnel,DES,modp1536(5),On,IPv6,file_transfer,1410.5,133.6,258.2,0.75,87.2,Weak,8.2
TRN06196,Transport,3DES,modp4096(16),On,IPv4,voip,146.3,51.4,7.7,0.19,151.0,Medium,4.1
TRN00605,Tunnel,DES,modp1536(5),On,IPv4,video_streaming,1121.3,91.4,4.2,0.5,164.1,Weak,8.2
TRN00031,Transport,AES-256-GCM,modp4096(16),On,IPv4,web_browsing,496.9,12.9,7.5,0.47,182.3,Strong,2.0
TRN00264,Transport,AES-128,modp1024(2),Off,IPv6,voip,76.4,37.3,0.5,0.23,147.1,Weak,8.9
TRN01431,Tunnel,AES-192,modp1536(5),On,IPv6,voip,142.7,31.2,0.5,0.24,151.1,Medium,4.3
TRN00248,Transport,3DES,modp768(1),On,IPv4,video_streaming,1048.9,114.9,23.5,0.47,164.7,Weak,9.1
TRN00853,Tunnel,AES-192,modp6144(17),Off,IPv4,file_transfer,1375.8,101.4,0.5,0.69,177.5,Strong,2.7
TRN01651,Tunnel,AES-128,modp1536(5),Off,IPv4,whatsapp_msg,191.0,7.0,1.6,0.26,108.9,Weak,8.6
TRN04289,Transport,3DES,modp2048(14),Off,IPv4,dns_query,68.8,1.9,2.1,0.09,163.9,Weak,8.8
TRN00200,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,web_browsing,477.4,24.7,0.5,0.53,119.8,Medium,4.7
TRN00533,Tunnel,AES-256,modp1536(5),On,IPv6,video_streaming,1222.0,93.6,502.9,0.55,170.6,Medium,4.5
TRN05273,Transport,AES-192,modp2048(14),On,IPv4,file_transfer,1336.2,77.9,544.6,0.9,154.6,Medium,2.9
TRN05653,Transport,AES-128,modp2048(14),On,IPv4,web_browsing,377.3,20.0,21.7,0.45,173.4,Medium,4.2
TRN04901,Tunnel,AES-128,modp768(1),Off,IPv6,dns_query,88.6,2.8,1.4,0.09,151.3,Weak,8.0
TRN05120,Tunnel,3DES,modp3072(15),On,IPv4,email,586.3,8.1,0.5,0.32,134.2,Medium,4.8
TRN00456,Tunnel,AES-256,modp3072(15),On,IPv6,dns_query,70.8,5.0,3.9,0.1,139.2,Strong,0.6
TRN05242,Tunnel,AES-256,modp8192(21),On,IPv4,web_browsing,422.7,11.0,0.5,0.64,237.6,Strong,1.6
TRN07520,Tunnel,AES-256-GCM,modp8192(21),On,IPv6,dns_query,77.2,2.6,0.5,0.07,207.8,Strong,1.6
TRN08272,Tunnel,AES-128,modp6144(17),Off,IPv4,web_browsing,549.8,14.2,38.1,0.45,59.9,Medium,5.3
TRN07136,Transport,AES-128,modp2048(14),Off,IPv6,whatsapp_msg,104.0,5.8,0.5,0.34,227.8,Medium,5.7
TRN03543,Tunnel,AES-256,modp3072(15),Off,IPv6,video_streaming,1207.0,101.9,562.8,0.59,180.8,Strong,2.5
TRN04641,Tunnel,3DES,modp3072(15),On,IPv6,icmp,63.6,2.3,5.3,0.06,70.6,Medium,6.9
TRN08164,Tunnel,AES-192,modp768(1),On,IPv4,icmp,68.4,2.4,0.5,0.08,162.0,Weak,7.9
TRN06593,Tunnel,DES,modp1536(5),Off,IPv6,icmp,61.8,2.3,10.9,0.07,153.1,Weak,9.0
TRN08775,Tunnel,3DES,modp768(1),On,IPv6,video_streaming,1322.5,95.9,0.7,0.64,198.4,Weak,9.7
TRN07641,Transport,3DES,modp768(1),Off,IPv4,web_browsing,472.6,13.6,28.7,0.44,208.3,Weak,10.0
TRN04884,Transport,AES-128,modp8192(21),Off,IPv6,web_browsing,375.2,5.8,22.0,0.26,148.0,Strong,2.8
TRN04468,Tunnel,AES-256,modp1536(5),On,IPv6,email,252.5,7.5,4.1,0.35,180.6,Medium,5.8
TRN03439,Tunnel,3DES,modp4096(16),On,IPv4,video_streaming,1307.6,119.8,0.5,0.56,123.8,Medium,4.2
TRN05264,Tunnel,3DES,modp1536(5),Off,IPv6,icmp,58.7,2.3,13.6,0.07,151.2,Weak,7.9
TRN07180,Transport,3DES,modp3072(15),Off,IPv6,whatsapp_msg,237.1,8.0,7.6,0.2,155.1,Medium,6.4
TRN06027,Tunnel,AES-256,modp1024(2),Off,IPv6,web_browsing,374.5,20.3,32.3,0.54,92.8,Weak,6.6
TRN08282,Tunnel,AES-256,modp2048(14),Off,IPv6,whatsapp_msg,137.0,5.5,0.5,0.24,133.7,Medium,2.8
TRN05711,Tunnel,DES,modp1024(2),On,IPv4,web_browsing,191.9,7.0,16.2,0.66,170.3,Weak,9.4
TRN05050,Tunnel,AES-256,modp4096(16),On,IPv4,whatsapp_msg,183.8,7.9,0.5,0.3,34.4,Strong,1.1
TRN00218,Tunnel,3DES,modp1536(5),Off,IPv4,email,292.0,5.2,24.3,0.4,171.6,Weak,10.0
TRN01006,Tunnel,3DES,modp1024(2),Off,IPv6,web_browsing,388.3,1.4,21.8,0.46,156.4,Weak,7.3
TRN04004,Tunnel,3DES,modp8192(21),On,IPv6,video_streaming,1289.8,94.1,192.4,0.57,173.4,Medium,4.7
TRN03152,Transport,AES-256-GCM,modp8192(21),Off,IPv4,web_browsing,409.1,18.7,6.2,0.53,164.3,Strong,2.7
TRN02549,Tunnel,DES,modp8192(21),Off,IPv6,voip,100.4,50.2,44.0,0.18,224.2,Medium,5.6
TRN07146,Transport,AES-192,modp6144(17),On,IPv4,file_transfer,1468.4,147.2,0.5,0.73,110.1,Strong,0.7
TRN03280,Tunnel,AES-256,modp3072(15),Off,IPv4,video_streaming,1416.2,104.6,617.8,0.38,189.5,Strong,2.7
TRN01671,Transport,AES-128,modp3072(15),On,IPv4,voip,116.2,22.5,0.5,0.12,106.8,Medium,5.0
TRN08561,Transport,AES-256-GCM,modp3072(15),On,IPv4,file_transfer,1338.1,92.9,63.5,0.85,193.1,Strong,2.6
TRN02866,Tunnel,3DES,modp1024(2),Off,IPv4,whatsapp_msg,108.5,3.3,0.5,0.29,176.5,Weak,7.7
TRN00676,Transport,AES-128,modp8192(21),Off,IPv4,dns_query,75.0,4.0,0.5,0.14,196.4,Strong,2.1
TRN04295,Transport,DES,modp4096(16),Off,IPv6,dns_query,64.1,3.1,0.5,0.11,145.1,Weak,7.7
TRN06688,Transport,AES-128,modp1536(5),Off,IPv6,file_transfer,1435.3,120.8,21.0,0.62,154.0,Weak,6.7
TRN04305,Tunnel,AES-128,modp1536(5),On,IPv4,voip,129.3,51.9,0.5,0.24,91.1,Medium,5.1
TRN00230,Transport,AES-192,modp8192(21),On,IPv4,voip,134.2,44.0,144.2,0.17,201.5,Strong,1.6
TRN07934,Transport,3DES,modp1536(5),On,IPv6,icmp,68.4,2.1,5.7,0.02,100.2,Weak,9.1
TRN04085,Transport,AES-128,modp4096(16),On,IPv6,web_browsing,411.6,20.1,25.6,0.23,184.2,Strong,2.9
TRN02003,Tunnel,DES,modp3072(15),Off,IPv4,file_transfer,1394.9,112.0,0.5,0.86,94.8,Weak,7.1
TRN07692,Tunnel,3DES,modp2048(14),On,IPv4,icmp,65.2,1.3,0.5,0.03,152.5,Weak,8.5
TRN06826,Transport,AES-128,modp3072(15),Off,IPv4,email,363.0,7.9,0.5,0.25,174.0,Medium,4.7
TRN04202,Tunnel,AES-192,modp1536(5),Off,IPv6,dns_query,52.6,1.8,0.5,0.04,125.4,Weak,7.4
TRN06898,Transport,AES-192,modp1024(2),Off,IPv4,dns_query,82.3,3.2,0.5,0.09,181.5,Weak,9.6
TRN05036,Transport,AES-256-GCM,modp6144(17),Off,IPv4,icmp,56.8,2.4,7.9,0.03,109.4,Strong,2.0
TRN05965,Transport,AES-128,modp768(1),Off,IPv6,icmp,51.0,1.8,23.1,0.05,154.5,Weak,8.7
TRN03019,Tunnel,AES-256-GCM,modp6144(17),On,IPv6,video_streaming,1013.5,105.4,1119.9,0.63,138.4,Strong,1.5
TRN08826,Transport,DES,modp8192(21),Off,IPv4,web_browsing,489.0,7.3,32.5,0.65,157.2,Medium,4.6
TRN07336,Tunnel,AES-256,modp1024(2),On,IPv4,whatsapp_msg,170.9,3.2,0.5,0.28,52.4,Medium,3.5
TRN05732,Tunnel,3DES,modp6144(17),Off,IPv6,voip,125.2,34.6,187.0,0.22,211.1,Medium,6.2
TRN08960,Transport,AES-256,modp8192(21),Off,IPv4,dns_query,89.1,3.5,0.5,0.08,157.3,Strong,2.1
TRN02642,Transport,AES-128,modp1024(2),On,IPv6,icmp,52.8,2.1,0.5,0.06,140.7,Weak,8.0
TRN01702,Transport,AES-128,modp1024(2),Off,IPv4,web_browsing,411.9,9.5,0.5,0.44,169.7,Weak,7.9
TRN06371,Transport,AES-256-GCM,modp3072(15),Off,IPv6,icmp,55.2,2.6,0.5,0.05,174.2,Strong,0.3
TRN06717,Tunnel,3DES,modp1024(2),On,IPv4,whatsapp_msg,61.5,6.3,0.5,0.29,143.8,Weak,6.1
TRN08222,Transport,AES-256,modp4096(16),Off,IPv6,web_browsing,218.7,15.8,29.7,0.9,92.5,Strong,0.3
TRN00338,Tunnel,AES-192,modp1024(2),Off,IPv4,file_transfer,1459.6,99.4,0.5,0.9,154.3,Weak,7.1
TRN03935,Tunnel,3DES,modp4096(16),Off,IPv4,voip,163.0,37.6,0.5,0.24,219.9,Medium,6.5
TRN04542,Tunnel,AES-256-GCM,modp6144(17),On,IPv4,email,852.4,9.9,0.5,0.25,152.7,Strong,1.1
TRN06745,Tunnel,3DES,modp1024(2),On,IPv6,web_browsing,386.8,20.7,0.5,0.32,137.4,Weak,9.1
TRN02088,Tunnel,AES-128,modp768(1),Off,IPv6,video_streaming,1251.7,82.7,909.8,0.51,163.5,Weak,9.7
TRN05835,Transport,AES-192,modp8192(21),Off,IPv4,email,1049.3,9.8,0.5,0.06,162.1,Strong,2.2
TRN02112,Tunnel,AES-256,modp768(1),Off,IPv6,icmp,57.3,2.1,0.6,0.07,215.7,Weak,9.4
TRN06755,Tunnel,AES-256,modp3072(15),Off,IPv4,file_transfer,1367.7,133.6,76.2,0.79,154.9,Medium,6.7
TRN04104,Tunnel,3DES,modp1536(5),Off,IPv6,icmp,78.6,2.2,2.3,0.06,148.0,Weak,8.1
TRN00097,Transport,AES-256-GCM,modp3072(15),Off,IPv6,web_browsing,415.6,11.1,0.5,0.56,110.7,Strong,0.7
TRN05602,Tunnel,AES-192,modp1024(2),On,IPv6,video_streaming,1162.1,86.8,435.5,0.72,146.5,Weak,7.6
TRN03166,Tunnel,AES-192,modp3072(15),Off,IPv4,icmp,55.8,0.4,10.6,0.03,172.4,Medium,5.6
TRN04376,Tunnel,AES-128,modp3072(15),Off,IPv4,web_browsing,465.5,15.3,0.5,0.51,212.3,Medium,4.6
TRN02596,Tunnel,AES-256-GCM,modp1024(2),On,IPv6,dns_query,67.2,4.7,0.5,0.15,112.3,Medium,6.8
TRN06783,Tunnel,AES-256,modp768(1),Off,IPv6,icmp,67.6,1.5,0.5,0.05,142.9,Weak,6.5
TRN06211,Transport,DES,modp3072(15),Off,IPv6,whatsapp_msg,67.4,5.7,0.5,0.28,171.5,Weak,7.3
TRN08941,Transport,DES,modp1536(5),Off,IPv4,whatsapp_msg,119.4,3.9,17.1,0.32,52.2,Weak,7.9
TRN08278,Transport,AES-192,modp768(1),On,IPv6,whatsapp_msg,162.4,3.9,4.1,0.37,164.7,Weak,8.5
TRN02222,Transport,AES-128,modp8192(21),Off,IPv4,voip,147.2,43.9,0.5,0.22,158.3,Strong,0.7
TRN01018,Tunnel,3DES,modp6144(17),Off,IPv6,dns_query,98.1,4.1,0.5,0.07,95.2,Medium,4.8
TRN08348,Tunnel,AES-128,modp1024(2),Off,IPv6,video_streaming,1181.2,79.2,0.5,0.48,72.7,Weak,9.4
TRN03995,Transport,DES,modp1536(5),Off,IPv6,file_transfer,1507.6,111.4,84.8,0.87,195.0,Weak,8.1
TRN03978,Transport,AES-256-GCM,modp768(1),On,IPv4,voip,142.4,32.8,64.9,0.31,202.4,Medium,5.7
TRN00351,Transport,AES-128,modp4096(16),On,IPv6,dns_query,81.2,2.1,1.0,0.07,142.7,Strong,1.8
TRN06062,Transport,AES-192,modp6144(17),Off,IPv4,voip,115.4,61.0,248.4,0.19,122.1,Strong,0.5
TRN06575,Transport,DES,modp3072(15),Off,IPv6,icmp,76.8,1.6,0.5,0.06,106.3,Weak,9.0
TRN02763,Transport,AES-256-GCM,modp4096(16),Off,IPv4,file_transfer,1423.5,134.3,69.8,0.85,145.0,Strong,2.2
TRN03499,Tunnel,DES,modp1024(2),On,IPv4,video_streaming,1111.5,95.0,820.9,0.66,186.0,Weak,8.0
TRN08846,Tunnel,AES-128,modp1024(2),On,IPv6,web_browsing,474.7,12.9,0.5,0.5,158.3,Weak,9.6
TRN05465,Tunnel,AES-128,modp1536(5),Off,IPv6,email,345.3,13.9,23.0,0.17,188.8,Weak,8.2
TRN04160,Tunnel,DES,modp1024(2),Off,IPv6,icmp,63.5,2.3,0.5,0.07,161.6,Weak,8.4
TRN08702,Transport,3DES,modp3072(15),Off,IPv4,email,541.4,11.1,0.5,0.27,174.5,Weak,6.4
TRN04508,Transport,AES-256-GCM,modp2048(14),On,IPv4,dns_query,86.7,3.6,1.3,0.08,138.7,Strong,2.1
TRN04656,Transport,AES-256,modp8192(21),On,IPv4,email,1073.9,9.7,0.5,0.13,90.5,Strong,1.8
TRN03123,Tunnel,3DES,modp8192(21),Off,IPv4,icmp,57.2,2.2,0.5,0.08,199.4,Medium,4.7
TRN06510,Transport,AES-256-GCM,modp1536(5),Off,IPv6,whatsapp_msg,92.4,7.2,3.7,0.34,81.2,Medium,5.1
TRN05211,Tunnel,AES-192,modp4096(16),Off,IPv4,web_browsing,150.9,11.0,25.7,0.59,203.7,Medium,5.4
TRN00743,Tunnel,AES-128,modp2048(14),On,IPv4,whatsapp_msg,219.0,9.9,0.5,0.23,89.5,Medium,6.7
TRN00181,Tunnel,DES,modp3072(15),Off,IPv6,dns_query,85.5,3.4,0.8,0.12,183.8,Weak,8.7
TRN01116,Tunnel,AES-192,modp3072(15),On,IPv4,web_browsing,343.2,7.7,30.9,0.39,157.6,Strong,2.3
TRN03065,Transport,AES-192,modp3072(15),On,IPv6,dns_query,88.3,1.1,0.7,0.1,141.7,Strong,0.7
TRN00350,Tunnel,3DES,modp1536(5),Off,IPv6,icmp,45.0,2.3,1.6,0.04,209.7,Weak,7.7
TRN07846,Transport,AES-256-GCM,modp1024(2),On,IPv6,video_streaming,1179.2,73.0,312.0,0.71,83.9,Medium,5.3
TRN04696,Tunnel,AES-256-GCM,modp4096(16),Off,IPv6,dns_query,93.0,2.1,0.5,0.07,154.4,Strong,0.9
TRN07823,Transport,AES-128,modp2048(14),On,IPv4,email,457.1,3.6,0.5,0.2,161.3,Medium,4.6
TRN04639,Transport,DES,modp6144(17),On,IPv4,dns_query,93.0,3.8,0.5,0.1,114.1,Medium,3.3
TRN03414,Transport,DES,modp3072(15),On,IPv6,web_browsing,357.4,17.3,29.8,0.57,132.5,Medium,5.5
TRN07537,Transport,AES-192,modp1024(2),On,IPv6,email,700.7,12.1,7.7,0.24,246.0,Weak,7.5
TRN00082,Transport,3DES,modp1024(2),On,IPv4,icmp,68.4,1.8,0.5,0.05,62.6,Weak,7.8
TRN04605,Tunnel,AES-256-GCM,modp1536(5),Off,IPv4,dns_query,65.5,3.4,4.9,0.09,75.8,Medium,5.1
TRN08590,Tunnel,3DES,modp1536(5),On,IPv6,web_browsing,453.4,18.1,13.8,0.2,107.7,Weak,9.8
TRN02883,Transport,AES-256-GCM,modp1024(2),Off,IPv4,voip,157.6,50.6,0.5,0.15,186.9,Medium,5.2
TRN00832,Transport,AES-128,modp1536(5),On,IPv6,video_streaming,1111.8,106.1,638.4,0.61,197.0,Weak,8.8
TRN06977,Transport,AES-128,modp1536(5),Off,IPv4,voip,106.1,40.3,0.5,0.29,218.0,Weak,6.4
TRN01569,Transport,AES-192,modp6144(17),Off,IPv4,dns_query,67.4,1.9,2.8,0.06,119.3,Strong,3.5
TRN08748,Tunnel,AES-256-GCM,modp3072(15),On,IPv6,whatsapp_msg,160.7,5.9,8.6,0.25,155.5,Strong,1.5
TRN05420,Transport,DES,modp768(1),Off,IPv4,web_browsing,454.6,13.6,23.9,0.74,161.4,Weak,7.0
TRN02313,Tunnel,DES,modp2048(14),Off,IPv6,video_streaming,1380.4,85.4,167.9,0.6,145.0,Weak,6.8
TRN04472,Transport,AES-256,modp1024(2),On,IPv6,whatsapp_msg,131.7,4.3,10.0,0.37,180.4,Medium,3.6
TRN06716,Transport,AES-256,modp4096(16),Off,IPv4,video_streaming,1138.9,86.8,0.5,0.73,86.6,Strong,2.3
TRN01502,Tunnel,3DES,modp3072(15),On,IPv4,icmp,58.4,1.6,0.5,0.02,147.6,Medium,4.9
TRN07560,Transport,AES-128,modp2048(14),On,IPv4,voip,99.1,42.7,144.0,0.23,109.6,Medium,4.2
TRN01298,Transport,AES-256,modp4096(16),On,IPv6,file_transfer,1381.6,72.8,121.1,0.85,118.5,Strong,2.3
TRN01946,Transport,AES-192,modp4096(16),Off,IPv4,voip,90.3,62.2,752.6,0.2,105.5,Medium,4.9
TRN02914,Tunnel,AES-128,modp6144(17),Off,IPv6,video_streaming,1091.3,107.6,124.9,0.76,105.4,Strong,2.4
TRN01223,Transport,3DES,modp1024(2),On,IPv4,file_transfer,1378.8,103.3,196.6,0.77,193.7,Weak,7.5
TRN08654,Tunnel,DES,modp3072(15),Off,IPv6,video_streaming,1068.5,94.0,1455.2,0.67,177.1,Weak,10.0
TRN04241,Tunnel,3DES,modp6144(17),Off,IPv4,icmp,56.2,1.9,6.0,0.03,236.3,Medium,3.1
TRN04355,Tunnel,3DES,modp1024(2),On,IPv6,email,763.2,11.2,1.3,0.38,135.0,Weak,7.2
TRN07190,Tunnel,AES-192,modp8192(21),Off,IPv6,icmp,58.1,1.3,0.5,0.03,165.8,Strong,0.7
TRN00711,Tunnel,AES-192,modp1536(5),Off,IPv4,icmp,64.3,1.5,7.5,0.04,180.2,Medium,3.7
TRN07338,Transport,AES-256-GCM,modp6144(17),On,IPv6,web_browsing,490.1,23.4,4.4,0.46,125.0,Strong,0.4
TRN02623,Transport,AES-256-GCM,modp2048(14),On,IPv6,voip,138.5,52.4,420.2,0.19,182.0,Strong,0.8
TRN04801,Transport,AES-192,modp6144(17),Off,IPv4,whatsapp_msg,199.9,8.0,8.9,0.34,170.9,Strong,1.1
TRN06650,Transport,AES-192,modp3072(15),On,IPv6,icmp,83.8,2.0,11.7,0.1,113.3,Strong,0.3
TRN04360,Transport,AES-192,modp4096(16),Off,IPv6,whatsapp_msg,168.0,7.7,10.6,0.15,176.7,Strong,2.2
TRN01732,Transport,AES-128,modp1536(5),Off,IPv6,voip,110.4,30.8,46.1,0.16,166.1,Weak,9.1
TRN05040,Transport,AES-192,modp4096(16),Off,IPv6,video_streaming,1361.4,97.6,0.5,0.72,121.7,Medium,5.6
TRN04263,Tunnel,DES,modp4096(16),On,IPv6,email,702.6,6.9,31.8,0.37,212.1,Medium,3.6
TRN04052,Transport,AES-256,modp1536(5),On,IPv4,dns_query,71.0,3.7,1.1,0.08,97.1,Medium,5.6
TRN03932,Tunnel,AES-128,modp8192(21),On,IPv6,whatsapp_msg,160.2,5.8,9.9,0.23,94.1,Strong,1.6
TRN06467,Tunnel,DES,modp4096(16),Off,IPv4,voip,128.9,44.6,131.9,0.15,211.7,Medium,6.6
TRN08294,Transport,AES-256,modp8192(21),Off,IPv6,dns_query,86.3,3.5,1.6,0.11,173.9,Strong,2.2
TRN01140,Transport,AES-192,modp8192(21),On,IPv6,dns_query,79.7,2.7,0.5,0.09,202.1,Strong,1.5
TRN03768,Tunnel,AES-192,modp6144(17),On,IPv6,voip,130.9,50.1,0.5,0.22,170.7,Strong,3.0
TRN02128,Tunnel,AES-256,modp8192(21),On,IPv4,icmp,67.5,1.9,0.5,0.04,166.7,Strong,0.9
TRN06459,Tunnel,3DES,modp2048(14),Off,IPv6,icmp,61.3,1.9,0.5,0.07,157.7,Weak,6.6
TRN02253,Tunnel,AES-128,modp6144(17),On,IPv4,dns_query,76.7,5.6,0.5,0.15,151.0,Strong,0.3
TRN02146,Transport,AES-128,modp6144(17),On,IPv6,web_browsing,324.8,20.9,0.5,0.35,71.2,Strong,0.9
TRN04673,Transport,DES,modp6144(17),On,IPv6,email,622.3,7.9,0.5,0.28,217.4,Medium,6.3
TRN01278,Transport,AES-192,modp768(1),On,IPv4,video_streaming,1107.4,90.2,55.7,0.52,114.2,Weak,9.2
TRN00173,Transport,AES-128,modp768(1),Off,IPv4,web_browsing,549.8,17.5,20.0,0.61,164.1,Weak,7.5
TRN08147,Transport,AES-128,modp3072(15),Off,IPv4,video_streaming,1154.0,71.0,0.5,0.76,167.5,Medium,3.9
TRN05065,Tunnel,AES-256-GCM,modp3072(15),On,IPv6,icmp,54.0,1.8,0.5,0.07,113.7,Strong,2.3
TRN03195,Transport,AES-256-GCM,modp8192(21),Off,IPv4,file_transfer,1453.6,116.3,0.5,0.97,135.2,Strong,1.9
TRN06730,Transport,AES-256-GCM,modp6144(17),Off,IPv4,email,746.3,8.9,9.2,0.4,129.1,Strong,1.7
TRN03300,Tunnel,3DES,modp8192(21),On,IPv6,icmp,72.2,1.3,0.5,0.04,86.2,Medium,5.9
TRN03828,Tunnel,3DES,modp1536(5),Off,IPv6,email,555.7,11.5,3.5,0.25,160.2,Weak,8.6
TRN04388,Tunnel,AES-192,modp2048(14),Off,IPv6,video_streaming,1167.0,85.5,757.2,0.7,147.7,Medium,6.6
TRN02908,Tunnel,DES,modp4096(16),Off,IPv4,dns_query,89.2,0.9,3.1,0.13,160.4,Medium,3.2
TRN04042,Tunnel,AES-192,modp8192(21),Off,IPv4,whatsapp_msg,224.9,4.4,1.1,0.2,68.4,Strong,1.3
TRN02099,Transport,AES-128,modp8192(21),On,IPv4,whatsapp_msg,135.6,1.0,10.9,0.24,214.9,Strong,2.0
TRN03245,Transport,AES-128,modp1536(5),On,IPv4,email,727.5,10.1,0.5,0.36,153.8,Medium,3.5
TRN08546,Transport,AES-256-GCM,modp768(1),On,IPv4,dns_query,83.8,4.6,0.5,0.08,208.5,Medium,2.4
TRN07311,Transport,AES-256-GCM,modp6144(17),On,IPv4,web_browsing,287.5,14.6,0.5,0.51,189.6,Strong,2.4
TRN08189,Transport,AES-256-GCM,modp6144(17),Off,IPv4,whatsapp_msg,169.9,5.7,6.1,0.2,173.1,Strong,1.8
TRN07567,Transport,AES-128,modp1536(5),Off,IPv6,voip,149.4,38.5,164.7,0.09,142.1,Weak,8.7
TRN04618,Tunnel,AES-256-GCM,modp3072(15),On,IPv4,email,501.8,10.4,8.5,0.4,115.5,Strong,3.5
TRN05715,Tunnel,AES-192,modp6144(17),Off,IPv4,email,916.3,4.2,14.9,0.26,165.1,Strong,0.3
TRN00534,Tunnel,AES-256,modp2048(14),On,IPv4,voip,85.9,49.5,277.3,0.18,136.7,Medium,5.2
TRN03018,Tunnel,AES-128,modp6144(17),On,IPv6,dns_query,57.5,3.0,0.5,0.1,157.0,Strong,1.7
TRN05082,Transport,3DES,modp3072(15),Off,IPv6,icmp,66.4,1.6,0.5,0.05,101.0,Medium,3.9
TRN08851,Tunnel,AES-128,modp8192(21),Off,IPv6,icmp,80.4,1.9,0.5,0.05,160.9,Strong,2.5
TRN00066,Tunnel,AES-192,modp768(1),Off,IPv4,dns_query,105.2,3.9,0.5,0.11,143.4,Weak,9.1
TRN04396,Tunnel,3DES,modp768(1),Off,IPv6,whatsapp_msg,159.8,5.1,5.4,0.32,105.1,Weak,9.6
TRN02796,Transport,AES-128,modp6144(17),Off,IPv4,whatsapp_msg,133.4,3.7,0.5,0.3,170.7,Medium,4.2
TRN00355,Tunnel,AES-256-GCM,modp1024(2),Off,IPv4,voip,146.1,45.0,0.5,0.17,237.1,Medium,5.3
TRN02151,Transport,AES-256-GCM,modp1024(2),On,IPv6,voip,148.6,33.8,0.5,0.14,113.6,Medium,5.0
TRN02153,Transport,DES,modp1536(5),Off,IPv6,icmp,74.9,1.9,0.5,0.06,107.6,Weak,9.2
TRN05279,Tunnel,AES-256-GCM,modp2048(14),Off,IPv6,video_streaming,1318.6,71.5,847.2,0.46,143.9,Medium,4.0
TRN06466,Tunnel,AES-256-GCM,modp3072(15),On,IPv6,email,896.9,8.8,6.3,0.41,125.5,Strong,2.4
TRN02681,Tunnel,DES,modp4096(16),On,IPv6,web_browsing,284.1,18.2,0.5,0.51,174.3,Medium,5.9
TRN03131,Transport,3DES,modp1024(2),On,IPv4,email,939.0,6.4,0.5,0.27,129.7,Weak,7.7
TRN00473,Tunnel,DES,modp3072(15),Off,IPv4,web_browsing,447.2,11.5,10.5,0.42,116.5,Weak,9.9
TRN02064,Transport,AES-256-GCM,modp1536(5),On,IPv6,email,682.4,6.4,1.6,0.31,218.7,Medium,3.8
TRN07252,Transport,AES-256-GCM,modp768(1),Off,IPv6,icmp,63.2,1.5,23.1,0.04,201.9,Weak,9.2
TRN08754,Transport,AES-256-GCM,modp8192(21),Off,IPv4,web_browsing,401.2,20.0,0.5,0.34,210.9,Strong,2.4
TRN08020,Transport,AES-128,modp2048(14),Off,IPv4,web_browsing,508.5,18.0,68.4,0.48,154.4,Medium,4.3
